action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3121299,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,Cn1ncc(Br)c1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCc1ccccc1,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL597152,,CHEMBL597152,7.30,0,http://www.openphacts.org/units/Nanomolar,887518,=,1,1,=,,IC50,nM,,50.12,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,7.3
,,3121303,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Cl)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL610208,,CHEMBL610208,9.30,0,http://www.openphacts.org/units/Nanomolar,887519,=,1,1,=,,IC50,nM,,0.5012,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,9.3
,,3121307,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL605001,,CHEMBL605001,9.00,0,http://www.openphacts.org/units/Nanomolar,887644,=,1,1,=,,IC50,nM,,1.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,9.0
,,3121311,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(Cl)cc2Cl)cc1-c1c(Br)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL606178,,CHEMBL606178,8.90,0,http://www.openphacts.org/units/Nanomolar,887645,=,1,1,=,,IC50,nM,,1.259,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.9
,,3121315,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2cc(F)cc(F)c2)cc1-c1c(Br)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL598171,,CHEMBL598171,8.90,0,http://www.openphacts.org/units/Nanomolar,887646,=,1,1,=,,IC50,nM,,1.259,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.9
,,3121319,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL598172,NELOTANSERIN,CHEMBL598172,9.20,0,http://www.openphacts.org/units/Nanomolar,887647,=,1,1,=,,IC50,nM,,0.631,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,9.2
,,3121323,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Cl)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL598173,,CHEMBL598173,9.00,0,http://www.openphacts.org/units/Nanomolar,887648,=,1,1,=,,IC50,nM,,1.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,9.0
,,3121327,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(F)c(F)c2)cc1-c1c(Cl)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL603061,,CHEMBL603061,9.30,0,http://www.openphacts.org/units/Nanomolar,887723,=,1,1,=,,IC50,nM,,0.5012,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,9.3
,,3121331,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(F)c(F)c2)cc1-c1c(F)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL597983,,CHEMBL597983,8.60,0,http://www.openphacts.org/units/Nanomolar,888553,=,1,1,=,,IC50,nM,,2.512,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.6
,,3121335,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-c1c(Br)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL599828,,CHEMBL599828,8.70,0,http://www.openphacts.org/units/Nanomolar,887724,=,1,1,=,,IC50,nM,,1.995,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.7
,,3121339,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-c1c(Cl)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL596753,,CHEMBL596753,8.40,0,http://www.openphacts.org/units/Nanomolar,887725,=,1,1,=,,IC50,nM,,3.981,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.4
,,3121343,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(Cl)cc2C(F)(F)F)cc1-c1c(Br)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL604082,,CHEMBL604082,8.60,0,http://www.openphacts.org/units/Nanomolar,887726,=,1,1,=,,IC50,nM,,2.512,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,8.6
,,3121347,[],CHEMBL1074221,Activity at human 5HT2A receptor expressed in HEK293 cells assessed as [3H]inositol phosphate production by scintillation counting,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1-c1c(Br)cnn1C,,,CHEMBL1157565,J Med Chem,2010,,CHEMBL602873,,CHEMBL602873,9.10,0,http://www.openphacts.org/units/Nanomolar,887116,=,1,1,=,,IC50,nM,,0.7943,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,9.1
,,3315719,[],CHEMBL1119160,Inverse agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of inositol phosphate accumulation,F,,,BAO_0000190,BAO_0000219,cell-based format,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCCC1,,,CHEMBL1155506,J Med Chem,2010,,CHEMBL1085155,,CHEMBL1085155,7.64,0,http://www.openphacts.org/units/Nanomolar,915339,=,1,1,=,,IC50,nM,,23.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,23.0
,,3315720,[],CHEMBL1119160,Inverse agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as inhibition of inositol phosphate accumulation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,,,CHEMBL1155506,J Med Chem,2010,,CHEMBL1084617,TEMANOGREL,CHEMBL1084617,8.28,0,http://www.openphacts.org/units/Nanomolar,915521,=,1,1,=,,IC50,nM,,5.2,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,5.2
,,12064874,[],CHEMBL2162152,Antagonist activity at 5HT2A receptor,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(N2CCN(CC[C@@H](OC(N)=O)c3ccccc3)CC2)cc1,,,CHEMBL2157932,Bioorg Med Chem Lett,2012,,CHEMBL2158704,,CHEMBL2158704,5.24,0,http://www.openphacts.org/units/Nanomolar,1733701,=,1,1,=,,IC50,nM,,5800.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,5.8
,,12659660,[],CHEMBL2328664,Antagonist activity at human 5-HT2A receptor assessed as decrease in agonist-induced intracellular calcium mobilization preincubated for 10 mins prior to agonist addition measured by FLIPR analysis,F,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,,,CHEMBL2321823,ACS Med Chem Lett,2013,,CHEMBL2323579,,CHEMBL2323579,4.94,0,http://www.openphacts.org/units/Nanomolar,1849518,=,1,1,=,,IC50,nM,,11500.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,11.5
,,14583641,[],CHEMBL3243869,Antagonist activity at human recombinant 5HT2A receptor expressed in HEK293a cells assessed as inhibition of serotonin-induced increase in calcium fluorescence,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12.Cc1ccc(S(=O)(=O)O)cc1,,,CHEMBL3232708,J Med Chem,2014,,CHEMBL3233142,LUMATEPERONE TOSYLATE,CHEMBL3306803,8.15,0,http://www.openphacts.org/units/Nanomolar,2081337,=,1,1,=,,IC50,nM,,7.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,7.0
,,14738671,[],CHEMBL3295407,Antagonist activity at human recombinant 5-HT2A receptor assessed as inhibition of serotonin-induced inositol phosphate accumulation,F,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,,,CHEMBL3286108,J Med Chem,2014,,CHEMBL51,KETANSERIN,CHEMBL51,7.85,0,http://www.openphacts.org/units/Nanomolar,2117888,=,1,1,=,,IC50,nM,,14.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,14.0
,,15115101,[],CHEMBL3387203,Antagonist activity at 5HT2A receptor (unknown origin) expressed in CHOK1 cells after 15 mins by calcium flux/FLIPR assay in presence of 5HT,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C,,,CHEMBL3352267,Bioorg Med Chem Lett,2014,,CHEMBL3338677,,CHEMBL3338677,,0,http://www.openphacts.org/units/Nanomolar,2266487,>,1,1,>,,IC50,nM,,30000.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,30.0
,,15186920,[],CHEMBL3414317,Antagonist activity against human recombinant 5-HT2A receptor expressed in CHOK1 cells assessed as reduction in alpha-methylserotonin-induced increase in intracellular Ca2+ levels by aequorin based radiometric and luminescence plate counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,,,CHEMBL3407464,Eur J Med Chem,2015,,CHEMBL51,KETANSERIN,CHEMBL51,7.96,0,http://www.openphacts.org/units/Nanomolar,2287759,=,1,1,=,,IC50,nM,,11.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,11.0
,,15697687,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,OCCN1CCN(c2nc(Nc3ccc(F)cc3)c3ccccc3n2)CC1,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609158,,CHEMBL3609158,4.67,0,http://www.openphacts.org/units/Nanomolar,2497327,=,1,1,=,,IC50,nM,,21260.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,21.26
,,15697688,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,OCCN1CCN(c2nc(Nc3ccc(Cl)cc3)c3ccccc3n2)CC1,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609159,,CHEMBL3609159,5.13,0,http://www.openphacts.org/units/Nanomolar,2497328,=,1,1,=,,IC50,nM,,7430.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,7.43
,,15697689,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,OCCN1CCN(c2nc(Nc3ccc(Br)cc3)c3ccccc3n2)CC1,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609160,,CHEMBL3609160,4.56,0,http://www.openphacts.org/units/Nanomolar,2497329,=,1,1,=,,IC50,nM,,27720.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,27.72
,,15697690,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,OCCN1CCN(c2nc(Nc3ccccc3F)c3ccccc3n2)CC1,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609165,,CHEMBL3609165,5.86,0,http://www.openphacts.org/units/Nanomolar,2497334,=,1,1,=,,IC50,nM,,1370.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,1.37
,,15697691,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,OCCN1CCN(c2nc(Nc3cccc(O)c3)c3ccccc3n2)CC1,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609167,,CHEMBL3609167,5.04,0,http://www.openphacts.org/units/Nanomolar,2497336,=,1,1,=,,IC50,nM,,9120.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,9.12
,Not Determined,15697692,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1Nc1nc(N2CCNCC2)nc2ccccc12,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609169,,CHEMBL3609169,,0,,2497338,,1,0,,,IC50,,,,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,,,,
,Not Determined,15697693,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccccc1Nc1nc(N2CCNCC2)nc2ccccc12,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609170,,CHEMBL3609170,,0,,2497339,,1,0,,,IC50,,,,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,,,,
,,15697694,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(Nc2nc(N3CCNCC3)nc3ccccc23)cc1,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL3609171,,CHEMBL3609171,5.78,0,http://www.openphacts.org/units/Nanomolar,2497340,=,1,1,=,,IC50,nM,,1660.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,1.66
,,15697695,[],CHEMBL3610647,Antagonist activity against 5-HT2A receptor (unknown origin) expressed in HEK293 cell membranes assessed as reduction in [35S]-GTPgammaS binding incubated for 30 mins by liquid scintillation counting method,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,,,CHEMBL3608303,Bioorg Med Chem Lett,2015,,CHEMBL715,OLANZAPINE,CHEMBL715,7.00,0,http://www.openphacts.org/units/Nanomolar,2497349,=,1,1,=,,IC50,nM,,100.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,uM,UO_0000065,,0.1
,,15774275,[],CHEMBL3636004,Antagonist activity at human 5-HT2A receptor assessed as inhibition of 5-HT-mediated internal calcium mobilization by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,,,CHEMBL3632459,Bioorg Med Chem Lett,2015,,CHEMBL51,KETANSERIN,CHEMBL51,7.50,1,http://www.openphacts.org/units/Nanomolar,2510530,=,1,1,=,,IC50,nM,,32.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,32.0
,,16386363,[],CHEMBL3737564,Antagonist activity at human recombinant 5-HT2A receptor expressed in Flp-In HEK cells in the presence of agonist preincubated for 10 mins by FLIPR based calcium mobilization assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,,,CHEMBL3734659,Medchemcomm,2015,,CHEMBL3735756,,CHEMBL3735756,5.30,0,http://www.openphacts.org/units/Nanomolar,2735029,=,1,1,=,,IC50,nM,,5011.87,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.3
,,16387368,[],CHEMBL3738119,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells assessed as seretonin-induced calcium level by FDSS assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NCC(O)COc1cccc2ccccc12,,,CHEMBL3734721,J Med Chem,2015,,CHEMBL27,PROPRANOLOL,CHEMBL27,,0,http://www.openphacts.org/units/Nanomolar,2735487,<,1,1,>,,IC50,nM,,5011.87,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.3
,,16387369,[],CHEMBL3738119,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells assessed as seretonin-induced calcium level by FDSS assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,,,CHEMBL3734721,J Med Chem,2015,,CHEMBL3736433,,CHEMBL3736433,,0,http://www.openphacts.org/units/Nanomolar,2735488,<,1,1,>,,IC50,nM,,5011.87,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.3
,,16387370,[],CHEMBL3738119,Antagonist activity at human 5-HT2A receptor expressed in CHO-K1 cells assessed as seretonin-induced calcium level by FDSS assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,,,CHEMBL3734721,J Med Chem,2015,,CHEMBL3736156,,CHEMBL3736156,,0,http://www.openphacts.org/units/Nanomolar,2735489,<,1,1,>,,IC50,nM,,5011.87,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,pIC50,,UO_0000065,,5.3
,,16587935,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1F,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3805518,,CHEMBL3805518,7.82,0,http://www.openphacts.org/units/Nanomolar,2776859,=,1,1,=,,IC50,nM,,15.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,15.0
,,16587951,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3805559,,CHEMBL3805559,7.34,0,http://www.openphacts.org/units/Nanomolar,2776858,=,1,1,=,,IC50,nM,,46.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,46.0
,,16587954,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3805376,,CHEMBL3805376,6.09,0,http://www.openphacts.org/units/Nanomolar,2776857,=,1,1,=,,IC50,nM,,820.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,820.0
,,16587957,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccccc1OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3804954,,CHEMBL3804954,5.66,0,http://www.openphacts.org/units/Nanomolar,2776856,=,1,1,=,,IC50,nM,,2200.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2200.0
,,16587960,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1cccc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3805600,,CHEMBL3805600,5.98,0,http://www.openphacts.org/units/Nanomolar,2776710,=,1,1,=,,IC50,nM,,1050.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1050.0
,,16587971,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL1112,ARIPIPRAZOLE,CHEMBL1112,5.55,0,http://www.openphacts.org/units/Nanomolar,2776709,=,1,1,=,,IC50,nM,,2790.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2790.0
,,16587985,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc(OCCCCN2CCN(c3nsc4ccccc34)CC2)c1,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3805860,,CHEMBL3805860,6.75,0,http://www.openphacts.org/units/Nanomolar,2776860,=,1,1,=,,IC50,nM,,180.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,180.0
,,16587988,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccc1F,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3805099,,CHEMBL3805099,7.46,0,http://www.openphacts.org/units/Nanomolar,2776861,=,1,1,=,,IC50,nM,,35.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,35.0
,,16587993,[],CHEMBL3806802,Antagonistic activity at human 5-HT2A receptor assessed as calcium flux after 10 mins by FLIPR assay,F,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc(OCCCCN2CCN(c3cccc4sccc34)CC2)c1,,,CHEMBL3804825,Bioorg Med Chem Lett,2016,,CHEMBL3805704,,CHEMBL3805704,6.67,0,http://www.openphacts.org/units/Nanomolar,2776862,=,1,1,=,,IC50,nM,,216.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,216.0
